Date,Weekday,Month,Week,Day,Hour,Outside Wet-Bulb Temp (F),Outside Dry-Bulb Temp (F),Total Space Cooling - Kwh,Heating - kWh,Lighting End-Use Energy - Kwh,Task Lighting End-Use Energy - Kwh,Fans End-Use Energy - Kwh,Miscellaneous Equipment End-Use Energy - Kwh,Data Center IT End-Use Energy - Kwh,Data Center HVAC End-Use Energy - Kwh,Pumps End-Use Energy - Kwh,,
9-Jan,Wednesday,1,2,9,17,26,33,1.055,167.12,60.955,4.04704,27.16,120.714,86.576,2.59728,11.17,,481.39432
9-Jan,Wednesday,1,2,9,18,23,29,0.718,208.16,30.035,1.19031,27.12,51.8021,86.576,2.59728,11.26,,419.45869
9-Jan,Wednesday,1,2,9,19,20,24,0.527,107.18,7.34416,0.476123,5.02,40.7014,86.576,2.59728,10.33,,260.751963
9-Jan,Wednesday,1,2,9,20,19,22,0.396,126.7,0.876609,0,5.01,30.9969,86.576,2.59728,9.62,,262.772789
9-Jan,Wednesday,1,2,9,21,19,21,0.372,135.54,3.27259,0,5.01,30.6318,86.576,2.59728,9.64,,273.63967
9-Jan,Wednesday,1,2,9,22,18,21,0.352,145.34,0.876609,0,5.01,27.9752,86.576,2.59728,9.65,,278.377089
9-Jan,Wednesday,1,2,9,23,16,18,0.337,157.58,3.27259,0,5,27.61,86.576,2.59728,9.67,,292.64287
9-Jan,Wednesday,1,2,9,24,15,18,0.332,160.55,0.876609,0,4.99,27.61,86.576,2.59728,9.67,,293.201889
10-Jan,Thursday,1,2,10,1,14,16,0,174.04,3.27259,0,5,27.61,86.576,2.59728,6.24,,305.33587
10-Jan,Thursday,1,2,10,2,15,18,0,177.73,0.876609,0,4.99,27.61,86.576,2.59728,6.25,,306.629889
10-Jan,Thursday,1,2,10,3,15,18,0,185.11,3.27259,0,5,27.61,86.576,2.59728,6.26,,316.42587
10-Jan,Thursday,1,2,10,4,14,17,0,191.75,0.876609,0,5,27.61,86.576,2.59728,6.26,,320.669889
10-Jan,Thursday,1,2,10,5,14,17,0,196.73,3.27259,0,5,27.61,86.576,2.59728,6.27,,328.05587
10-Jan,Thursday,1,2,10,6,14,17,0,202.96,5.75695,0,5,30.2667,86.576,2.59728,6.28,,339.43693
10-Jan,Thursday,1,2,10,7,15,19,0,191.22,46.8928,0.21161,5,34.6507,86.576,2.59728,6.26,,373.40839
10-Jan,Thursday,1,2,10,8,16,20,0.331,426.61,67.6394,0.42851,27.4,58.3824,86.576,2.59728,11.05,,681.01459
10-Jan,Thursday,1,2,10,9,20,26,0.835,308.04,54.1118,3.95182,27.14,122.54,86.576,2.59728,13.35,,619.1419
10-Jan,Thursday,1,2,10,10,26,34,1.506,262.25,55.6159,2.66629,26.99,116.05,86.576,2.59728,13.98,,568.23147
10-Jan,Thursday,1,2,10,11,28,36,0.775,239.29,38.2429,2.66629,26.92,115.928,86.576,2.59728,11.9,,524.89547
10-Jan,Thursday,1,2,10,12,32,44,0.946,166.51,44.5025,3.80898,27.17,116.82,86.576,2.59728,11.6,,460.53076
10-Jan,Thursday,1,2,10,13,32,47,1.564,154.27,38.5229,1.42837,27.23,122.54,86.576,2.59728,12.11,,446.83855
10-Jan,Thursday,1,2,10,14,33,48,1.981,129.21,42.2707,3.80898,27.26,116.658,86.576,2.59728,12.25,,422.61196
10-Jan,Thursday,1,2,10,15,33,47,1.672,127.83,43.1875,2.66629,26.97,115.928,86.576,2.59728,13.05,,420.47707
10-Jan,Thursday,1,2,10,16,32,46,1.624,122.54,65.5644,2.66629,26.95,115.928,86.576,2.59728,12.04,,436.48597
10-Jan,Thursday,1,2,10,17,29,39,1.477,129.69,60.9614,4.04704,27.18,120.714,86.576,2.59728,10.71,,443.95272
10-Jan,Thursday,1,2,10,18,27,35,0.889,164.03,30.035,1.19031,27.14,51.8021,86.576,2.59728,11.15,,375.40969
10-Jan,Thursday,1,2,10,19,25,32,0.578,77.04,7.34416,0.476123,5.04,40.7014,86.576,2.59728,9.57,,229.922963
10-Jan,Thursday,1,2,10,20,23,29,0.513,90.8,0.876609,0,5.03,30.9969,86.576,2.59728,10.31,,227.699789
10-Jan,Thursday,1,2,10,21,22,27,0.404,103.2,3.27259,0,5.02,30.6318,86.576,2.59728,9.6,,241.30167
10-Jan,Thursday,1,2,10,22,20,25,0.382,116.9,0.876609,0,5.02,27.9752,86.576,2.59728,9.61,,249.937089
10-Jan,Thursday,1,2,10,23,20,25,0.365,119.44,3.27259,0,5,27.61,86.576,2.59728,9.62,,254.48087
10-Jan,Thursday,1,2,10,24,21,26,0.349,126.08,0.876609,0,5,27.61,86.576,2.59728,9.62,,258.708889
11-Jan,Friday,1,2,11,1,21,27,0.336,131.79,3.27259,0,5,27.61,86.576,2.59728,9.63,,266.81187
11-Jan,Friday,1,2,11,2,22,28,0.332,136.34,0.876609,0,5,27.61,86.576,2.59728,9.64,,268.971889
11-Jan,Friday,1,2,11,3,23,30,0.001,138.91,3.27259,0,5,27.61,86.576,2.59728,6.2,,270.16687
11-Jan,Friday,1,2,11,4,24,31,0.001,143.36,0.876609,0,5,27.61,86.576,2.59728,6.2,,272.220889
11-Jan,Friday,1,2,11,5,24,31,0.001,147.23,3.27259,0,5,27.61,86.576,2.59728,6.21,,278.49687
11-Jan,Friday,1,2,11,6,25,32,0.001,149.47,0.876609,0,5,30.2667,86.576,2.59728,6.21,,280.997589
11-Jan,Friday,1,2,11,7,25,32,0.001,203.77,7.07058,0.21161,5,34.6507,86.576,2.59728,6.21,,346.08717
11-Jan,Friday,1,2,11,8,26,32,0.335,392.1,24.7457,0.42851,27.18,58.3824,86.576,2.59728,10.71,,603.05489
11-Jan,Friday,1,2,11,9,30,39,0.873,241.71,29.9089,3.95182,27.1,122.54,86.576,2.59728,13.04,,528.297
11-Jan,Friday,1,2,11,10,34,44,0.877,204.04,37.2057,2.66629,26.87,116.05,86.576,2.59728,12.75,,489.63227
11-Jan,Friday,1,2,11,11,36,47,0.932,172.89,29.0286,2.66629,26.87,115.928,86.576,2.59728,12.49,,449.97817
11-Jan,Friday,1,2,11,12,39,53,1.463,130.43,28.3723,3.80898,27.24,116.82,86.576,2.59728,12.09,,409.39756
11-Jan,Friday,1,2,11,13,42,56,2.081,111.17,21.3913,1.42837,27.32,122.54,86.576,2.59728,11.63,,386.73395
11-Jan,Friday,1,2,11,14,43,58,2.542,91.96,24.849,3.80898,27.37,116.658,86.576,2.59728,11.6,,367.96126
11-Jan,Friday,1,2,11,15,43,58,2.477,85.76,27.9976,2.66629,27.09,115.928,86.576,2.59728,11.29,,362.38217
11-Jan,Friday,1,2,11,16,43,57,2.268,80.94,34.5117,2.66629,27.06,115.928,86.576,2.59728,12.29,,364.83727
11-Jan,Friday,1,2,11,17,40,51,1.51,83.17,35.534,4.04704,27.26,120.714,86.576,2.59728,10.66,,372.06832
11-Jan,Friday,1,2,11,18,38,47,0.812,112.26,19.9715,1.19031,27.2,51.8021,86.576,2.59728,10.83,,313.23919
11-Jan,Friday,1,2,11,19,35,41,0.606,46.21,7.34416,0.476123,5.08,40.7014,86.576,2.59728,9.41,,199.000963
11-Jan,Friday,1,2,11,20,34,39,0.545,56.29,0.876609,0,5.07,30.9969,86.576,2.59728,9.55,,192.501789
11-Jan,Friday,1,2,11,21,33,39,0.512,61.87,3.27259,0,5.06,30.6318,86.576,2.59728,9.56,,200.07967
11-Jan,Friday,1,2,11,22,33,39,0.413,67.33,0.876609,0,5.06,27.9752,86.576,2.59728,8.83,,199.658089
11-Jan,Friday,1,2,11,23,32,38,0.4,72.1,3.27259,0,5.04,27.61,86.576,2.59728,8.83,,206.42587
11-Jan,Friday,1,2,11,24,32,38,0.385,75.94,0.876609,0,5.03,27.61,86.576,2.59728,8.84,,207.854889
12-Jan,Saturday,1,2,12,1,32,38,0.376,79.71,2.94377,0,5.03,30.2667,86.576,2.59728,8.84,,216.33975
12-Jan,Saturday,1,2,12,2,30,35,0.364,86.74,0.876609,0,5.04,30.2667,86.576,2.59728,8.84,,221.300589
12-Jan,Saturday,1,2,12,3,30,35,0.355,92.03,2.94377,0,5.04,30.2667,86.576,2.59728,8.85,,228.65875
12-Jan,Saturday,1,2,12,4,30,35,0.338,96.62,0.876609,0,5.04,30.2667,86.576,2.59728,9.59,,231.904589
12-Jan,Saturday,1,2,12,5,29,34,0.001,101.67,2.94377,0,5.04,30.2667,86.576,2.59728,6.16,,235.25475
12-Jan,Saturday,1,2,12,6,29,34,0.001,107.63,0.876609,0,5.03,30.2667,86.576,2.59728,6.16,,239.137589
12-Jan,Saturday,1,2,12,7,29,34,0.001,150.81,2.94377,0,5.03,30.6318,86.576,2.59728,6.17,,284.75985
12-Jan,Saturday,1,2,12,8,30,36,0.001,119.61,0.74769,0,5.03,30.6318,86.576,2.59728,6.15,,251.34377
12-Jan,Saturday,1,2,12,9,33,42,0.354,96.45,0.688853,0,5.03,31.362,86.576,2.59728,9.01,,232.068133
12-Jan,Saturday,1,2,12,10,36,48,0.394,79.76,0.688853,0,5.03,31.362,86.576,2.59728,9.07,,215.478133
12-Jan,Saturday,1,2,12,11,39,53,0.376,67.57,0.688853,0,5.04,31.7272,86.576,2.59728,8.4,,202.975333
12-Jan,Saturday,1,2,12,12,41,58,1.283,55.41,0.688853,0,5.08,31.7272,86.576,2.59728,9.5,,192.862333
12-Jan,Saturday,1,2,12,13,43,62,2.146,42.61,0.688853,0,5.12,32.0923,86.576,2.59728,9.49,,181.320433
12-Jan,Saturday,1,2,12,14,43,63,2.864,36.31,0.688853,0,5.14,31.7272,86.576,2.59728,10.52,,176.423333
12-Jan,Saturday,1,2,12,15,45,59,2.287,39.98,0.688853,0,5.14,31.362,86.576,2.59728,10.23,,178.861133
12-Jan,Saturday,1,2,12,16,44,57,1.732,42.41,0.688853,0,5.11,30.9969,86.576,2.59728,10.46,,180.571033
12-Jan,Saturday,1,2,12,17,40,49,0.981,52.65,0.758049,0,5.08,30.6318,86.576,2.59728,10.07,,189.344129
12-Jan,Saturday,1,2,12,18,37,42,0.395,65.91,0.792762,0,5.05,30.6318,86.576,2.59728,8.7,,200.652842
12-Jan,Saturday,1,2,12,19,35,40,0.367,59.53,2.94377,0,5.05,30.6318,86.576,2.59728,8.7,,196.39585
12-Jan,Saturday,1,2,12,20,34,40,0.356,61.9,0.876609,0,5.05,30.2667,86.576,2.59728,8.7,,196.322589
12-Jan,Saturday,1,2,12,21,33,39,0.351,66.83,2.94377,0,5.04,30.2667,86.576,2.59728,8.7,,203.30475
12-Jan,Saturday,1,2,12,22,32,40,0.347,69.74,0.876609,0,5.04,30.2667,86.576,2.59728,8.84,,204.283589
12-Jan,Saturday,1,2,12,23,30,38,0.343,73.81,2.94377,0,5.04,30.2667,86.576,2.59728,8.84,,210.41675
12-Jan,Saturday,1,2,12,24,32,38,0.339,77.22,0.876609,0,5.04,30.2667,86.576,2.59728,8.84,,211.755589
13-Jan,Sunday,1,2,13,1,31,39,0.334,79.48,2.94377,0,5.04,30.2667,86.576,2.59728,8.84,,216.07775
13-Jan,Sunday,1,2,13,2,29,36,0.001,83.67,0.876609,0,5.04,30.2667,86.576,2.59728,5.4,,214.427589
13-Jan,Sunday,1,2,13,3,28,33,0.001,87.93,2.94377,0,5.03,30.2667,86.576,2.59728,6.14,,221.48475
13-Jan,Sunday,1,2,13,4,27,31,0.001,96.99,0.876609,0,5.03,30.2667,86.576,2.59728,6.15,,228.487589
13-Jan,Sunday,1,2,13,5,28,33,0.001,101.72,2.94377,0,5.03,30.2667,86.576,2.59728,6.15,,235.28475
13-Jan,Sunday,1,2,13,6,28,35,0.001,103.6,5.75695,0,5.03,30.2667,86.576,2.59728,6.15,,239.97793
13-Jan,Sunday,1,2,13,7,28,36,0.001,140.46,42.766,0,5.03,30.2667,86.576,2.59728,6.15,,313.84698
13-Jan,Sunday,1,2,13,8,29,37,0.001,105.55,42.954,0,5.03,30.2667,86.576,2.59728,6.14,,279.11498
13-Jan,Sunday,1,2,13,9,31,41,0.35,87.08,33.5609,0,5.03,30.2667,86.576,2.59728,8.34,,253.80088
13-Jan,Sunday,1,2,13,10,34,47,0.2,72.43,24.6176,0,5.03,30.6318,86.576,2.59728,7.44,,229.52268
13-Jan,Sunday,1,2,13,11,37,51,0.344,62.05,16.6004,0,5.03,30.6318,86.576,2.59728,8.39,,212.21948
13-Jan,Sunday,1,2,13,12,38,55,1.519,51.78,17.0523,0,5.08,30.6318,86.576,2.59728,9.5,,204.73638
13-Jan,Sunday,1,2,13,13,40,58,1.541,43.79,15.0341,0,5.12,30.6318,86.576,2.59728,9.65,,194.94018
13-Jan,Sunday,1,2,13,14,41,59,1.546,39.43,16.6048,0,5.14,30.6318,86.576,2.59728,9.65,,192.17588
13-Jan,Sunday,1,2,13,15,42,53,1.234,43.75,26.6974,0,5.13,30.6318,86.576,2.59728,9.5,,206.11648
13-Jan,Sunday,1,2,13,16,41,52,0.858,45.38,37.1331,0,5.11,30.6318,86.576,2.59728,8.78,,217.06618
13-Jan,Sunday,1,2,13,17,36,42,0.388,59.2,25.5092,0,5.07,30.6318,86.576,2.59728,8.69,,218.66228
13-Jan,Sunday,1,2,13,18,35,40,0.367,69.21,10.8562,0,5.04,30.6318,86.576,2.59728,8.7,,213.97828
13-Jan,Sunday,1,2,13,19,32,36,0.358,62.6,2.94377,0,5.04,30.2667,86.576,2.59728,8.7,,199.08175
13-Jan,Sunday,1,2,13,20,32,35,0.351,69.6,0.876609,0,5.04,30.2667,86.576,2.59728,8.7,,204.007589
13-Jan,Sunday,1,2,13,21,33,36,0.345,73.23,2.94377,0,5.04,30.2667,86.576,2.59728,8.84,,209.83875
13-Jan,Sunday,1,2,13,22,30,33,0.341,78.55,0.876609,0,5.04,30.2667,86.576,2.59728,9.58,,213.827589
13-Jan,Sunday,1,2,13,23,29,31,0.337,82.23,2.94377,0,5.03,30.2667,86.576,2.59728,9.58,,219.56075
13-Jan,Sunday,1,2,13,24,29,31,0.001,88.06,0.876609,0,5.03,30.2667,86.576,2.59728,6.14,,219.547589
14-Jan,Monday,1,2,14,1,26,31,0.001,92.97,3.27259,0,5.03,27.61,86.576,2.59728,6.15,,224.20687
14-Jan,Monday,1,2,14,2,27,31,0.001,97.54,0.876609,0,5.02,27.61,86.576,2.59728,6.15,,226.370889
14-Jan,Monday,1,2,14,3,25,29,0.001,105.24,3.27259,0,5.02,27.61,86.576,2.59728,6.16,,236.47687
14-Jan,Monday,1,2,14,4,25,28,0.001,113.49,0.876609,0,5.02,27.61,86.576,2.59728,6.16,,242.330889
14-Jan,Monday,1,2,14,5,23,26,0.001,121.83,3.27259,0,5.02,27.61,86.576,2.59728,6.18,,253.08687
14-Jan,Monday,1,2,14,6,25,29,0.001,123.73,5.75695,0,5.02,30.2667,86.576,2.59728,6.18,,260.12793
14-Jan,Monday,1,2,14,7,23,27,0.001,173.9,46.8928,0.21161,5.02,34.6507,86.576,2.59728,6.18,,356.02939
14-Jan,Monday,1,2,14,8,22,25,0.333,430.72,67.0274,0.42851,27.58,58.3824,86.576,2.59728,10.83,,684.47459
14-Jan,Monday,1,2,14,9,24,28,0.85,302.08,55.5149,3.95182,27.22,122.54,86.576,2.59728,13.05,,614.38
14-Jan,Monday,1,2,14,10,25,30,0.91,300.07,52.0216,2.66629,27.23,116.05,86.576,2.59728,13.89,,602.01117
14-Jan,Monday,1,2,14,11,26,32,0.746,278.82,39.2097,2.66629,27.14,115.928,86.576,2.59728,11.86,,565.54327
14-Jan,Monday,1,2,14,12,26,33,0.933,219.36,41.9785,3.80898,27.22,116.82,86.576,2.59728,12.09,,511.38376
14-Jan,Monday,1,2,14,13,26,33,1.086,274.41,36.0735,1.42837,27.48,122.54,86.576,2.59728,12.3,,564.49115
14-Jan,Monday,1,2,14,14,26,33,0.823,256.55,42.3239,3.80898,27.22,116.658,86.576,2.59728,11.1,,547.65716
14-Jan,Monday,1,2,14,15,26,33,0.91,269.73,43.495,2.66629,27.01,115.928,86.576,2.59728,11.77,,560.68257
14-Jan,Monday,1,2,14,16,25,32,0.838,262.98,69.0509,2.66629,26.96,115.928,86.576,2.59728,11.1,,578.69647
14-Jan,Monday,1,2,14,17,25,31,0.906,263.73,60.9384,4.04704,27.17,120.714,86.576,2.59728,11.09,,577.76872
14-Jan,Monday,1,2,14,18,24,30,0.675,268.73,30.035,1.19031,27.14,51.8021,86.576,2.59728,11.26,,480.00569
14-Jan,Monday,1,2,14,19,22,27,0.53,81.57,7.34416,0.476123,5.02,40.7014,86.576,2.59728,10.31,,235.124963
14-Jan,Monday,1,2,14,20,24,28,0.4,91.16,0.876609,0,5.02,30.9969,86.576,2.59728,9.59,,227.216789
14-Jan,Monday,1,2,14,21,25,28,0.377,100.51,3.27259,0,5.02,30.6318,86.576,2.59728,9.6,,238.58467
14-Jan,Monday,1,2,14,22,23,27,0.356,117.46,0.876609,0,5.01,27.9752,86.576,2.59728,9.61,,250.461089
14-Jan,Monday,1,2,14,23,22,25,0.339,122.02,3.27259,0,5,27.61,86.576,2.59728,9.62,,257.03487
14-Jan,Monday,1,2,14,24,22,24,0.333,131.46,0.876609,0,5,27.61,86.576,2.59728,9.64,,264.092889
15-Jan,Tuesday,1,3,15,1,22,24,0.331,138.43,3.27259,0,5,27.61,86.576,2.59728,9.64,,273.45687
15-Jan,Tuesday,1,3,15,2,21,23,0.001,147.04,0.876609,0,5,27.61,86.576,2.59728,6.21,,275.910889
15-Jan,Tuesday,1,3,15,3,22,24,0.001,152.71,3.27259,0,5,27.61,86.576,2.59728,6.22,,283.98687
15-Jan,Tuesday,1,3,15,4,21,23,0.001,160.55,0.876609,0,5,27.61,86.576,2.59728,6.23,,289.440889
15-Jan,Tuesday,1,3,15,5,20,22,0.001,167.75,3.27259,0,5,27.61,86.576,2.59728,6.24,,299.04687
15-Jan,Tuesday,1,3,15,6,21,22,0.001,168.58,5.75695,0,5,30.2667,86.576,2.59728,6.24,,305.01793
15-Jan,Tuesday,1,3,15,7,18,19,0,236.18,46.8928,0.21161,5,34.6507,86.576,2.59728,6.24,,418.34839
15-Jan,Tuesday,1,3,15,8,17,18,0.333,485.84,68.717,0.42851,27.44,58.3824,86.576,2.59728,11.02,,741.33419
15-Jan,Tuesday,1,3,15,9,16,17,0.531,440.09,73.9735,3.95182,27.21,122.54,86.576,2.59728,11.72,,769.1896
15-Jan,Tuesday,1,3,15,10,17,19,0.871,479.9,74.1461,2.66629,28.62,116.05,86.576,2.59728,13.1,,804.52667
15-Jan,Tuesday,1,3,15,11,16,18,0.701,482.93,60.258,2.66629,28.01,115.928,86.576,2.59728,12.22,,791.88657
15-Jan,Tuesday,1,3,15,12,16,18,0.664,397.7,58.8652,3.80898,27.2,116.82,86.576,2.59728,11.64,,705.87146
15-Jan,Tuesday,1,3,15,13,15,16,0.723,520.19,53.3038,1.42837,30.63,122.54,86.576,2.59728,11.76,,829.74845
15-Jan,Tuesday,1,3,15,14,16,18,1.026,383.4,57.7323,3.80898,27.18,116.658,86.576,2.59728,14.01,,692.98856
15-Jan,Tuesday,1,3,15,15,14,15,0.717,484.91,61.8694,2.66629,28.85,115.928,86.576,2.59728,11.76,,795.87397
15-Jan,Tuesday,1,3,15,16,11,12,0.737,529.49,74.1967,2.66629,29.26,115.928,86.576,2.59728,11.91,,853.36127
15-Jan,Tuesday,1,3,15,17,10,11,0.78,443.09,60.4064,4.04704,27.16,120.714,86.576,2.59728,11.85,,757.22072
15-Jan,Tuesday,1,3,15,18,9,10,0.581,451.54,30.035,1.19031,27.15,51.8021,86.576,2.59728,11.94,,663.41169
15-Jan,Tuesday,1,3,15,19,9,10,0.391,192.48,7.34416,0.476123,5,40.7014,86.576,2.59728,9.71,,345.275963
15-Jan,Tuesday,1,3,15,20,8,9,0.352,201.57,0.876609,0,5,30.9969,86.576,2.59728,9.72,,337.688789
15-Jan,Tuesday,1,3,15,21,9,10,0.336,207.65,3.27259,0,4.99,30.6318,86.576,2.59728,9.73,,345.78367
15-Jan,Tuesday,1,3,15,22,8,9,0.332,216.25,0.876609,0,4.99,27.9752,86.576,2.59728,9.74,,349.337089
15-Jan,Tuesday,1,3,15,23,7,8,0,226.65,3.27259,0,4.99,27.61,86.576,2.59728,6.31,,358.00587
15-Jan,Tuesday,1,3,15,24,5,6,0,236.31,0.876609,0,4.99,27.61,86.576,2.59728,6.32,,365.279889
16-Jan,Wednesday,1,3,16,1,3,4,0,247.13,3.27259,0,4.99,27.61,86.576,2.59728,6.33,,378.50587
16-Jan,Wednesday,1,3,16,2,4,5,0,251.17,0.876609,0,4.99,27.61,86.576,2.59728,6.34,,380.159889
16-Jan,Wednesday,1,3,16,3,2,3,0,255.28,3.27259,0,4.99,27.61,86.576,2.59728,6.34,,386.66587
16-Jan,Wednesday,1,3,16,4,1,2,0,264.29,0.876609,0,4.99,27.61,86.576,2.59728,6.35,,393.289889
16-Jan,Wednesday,1,3,16,5,2,3,0,270.06,3.27259,0,4.99,27.61,86.576,2.59728,6.37,,401.47587
16-Jan,Wednesday,1,3,16,6,2,3,0,276.96,5.75695,0,4.99,30.2667,86.576,2.59728,6.38,,413.52693
16-Jan,Wednesday,1,3,16,7,2,3,0,270.64,46.8928,0.21161,4.99,34.6507,86.576,2.59728,6.38,,452.93839
16-Jan,Wednesday,1,3,16,8,3,4,0,582.93,67.792,0.42851,28.29,58.3824,86.576,2.59728,8.18,,835.17619
16-Jan,Wednesday,1,3,16,9,4,5,0.526,485.24,71.001,3.95182,27.52,122.54,86.576,2.59728,12.57,,812.5221
16-Jan,Wednesday,1,3,16,10,8,9,1.139,521.06,72.8057,2.66629,29.99,116.05,86.576,2.59728,15.25,,848.13427
16-Jan,Wednesday,1,3,16,11,10,12,0.783,478.72,60.8599,2.66629,29.75,115.928,86.576,2.59728,13.12,,791.00047
16-Jan,Wednesday,1,3,16,12,9,11,1.051,328.92,58.5431,3.80898,27.22,116.82,86.576,2.59728,14.18,,639.71636
16-Jan,Wednesday,1,3,16,13,10,12,0.728,465.69,56.9643,1.42837,31.22,122.54,86.576,2.59728,11.84,,779.58395
16-Jan,Wednesday,1,3,16,14,10,12,0.766,317.95,58.4034,3.80898,27.21,116.658,86.576,2.59728,11.97,,625.93966
16-Jan,Wednesday,1,3,16,15,6,7,0.842,485.24,63.7642,2.66629,31.51,115.928,86.576,2.59728,12.79,,801.91377
16-Jan,Wednesday,1,3,16,16,6,7,0.789,514.54,72.5187,2.66629,31.37,115.928,86.576,2.59728,12.21,,839.19527
16-Jan,Wednesday,1,3,16,17,5,6,0.825,351.72,60.6614,4.04704,27.17,120.714,86.576,2.59728,12.11,,666.42072
16-Jan,Wednesday,1,3,16,18,6,7,0.598,384.28,30.035,1.19031,27.21,51.8021,86.576,2.59728,12.13,,596.41869
16-Jan,Wednesday,1,3,16,19,4,5,0.394,210.43,7.34416,0.476123,5,40.7014,86.576,2.59728,9.72,,363.238963
16-Jan,Wednesday,1,3,16,20,4,5,0.354,217.64,0.876609,0,4.99,30.9969,86.576,2.59728,9.74,,353.770789
16-Jan,Wednesday,1,3,16,21,4,5,0.338,230.81,3.27259,0,4.99,30.6318,86.576,2.59728,9.75,,368.96567
16-Jan,Wednesday,1,3,16,22,4,5,0.333,238.59,0.876609,0,4.99,27.9752,86.576,2.59728,9.76,,371.698089
16-Jan,Wednesday,1,3,16,23,3,4,0,248.38,3.27259,0,4.99,27.61,86.576,2.59728,6.33,,379.75587
16-Jan,Wednesday,1,3,16,24,3,4,0,252.86,0.876609,0,4.99,27.61,86.576,2.59728,6.35,,381.859889
17-Jan,Thursday,1,3,17,1,-2,-1,0,261.26,3.27259,0,4.99,27.61,86.576,2.59728,6.36,,392.66587
17-Jan,Thursday,1,3,17,2,-6,-5,0,274.29,0.876609,0,4.99,27.61,86.576,2.59728,6.39,,403.329889
17-Jan,Thursday,1,3,17,3,-9,-8,0,290.82,3.27259,0,5,27.61,86.576,2.59728,6.41,,422.28587
17-Jan,Thursday,1,3,17,4,-10,-9,0,301.74,0.876609,0,5,27.61,86.576,2.59728,6.45,,430.849889
17-Jan,Thursday,1,3,17,5,-10,-10,0,309.98,3.27259,0,5,27.61,86.576,2.59728,6.46,,441.49587
17-Jan,Thursday,1,3,17,6,-4,-3,0,309.57,5.75695,0,5,30.2667,86.576,2.59728,6.48,,446.24693
17-Jan,Thursday,1,3,17,7,-2,-1,0,301.76,46.8928,0.21161,5,34.6507,86.576,2.59728,6.46,,484.14839
17-Jan,Thursday,1,3,17,8,0,1,0,635.03,66.6068,0.42851,28.87,58.3824,86.576,2.59728,8.43,,886.92099
17-Jan,Thursday,1,3,17,9,5,6,0.875,498.26,55.3792,3.95182,27.62,122.54,86.576,2.59728,14.42,,812.2193
17-Jan,Thursday,1,3,17,10,11,14,0.997,511.28,57.2876,2.66629,29.48,116.05,86.576,2.59728,14.72,,821.65417
17-Jan,Thursday,1,3,17,11,14,18,1.05,459.18,42.3055,2.66629,29.01,115.928,86.576,2.59728,14.64,,753.95307
17-Jan,Thursday,1,3,17,12,17,21,0.841,328.92,43.9974,3.80898,27.21,116.82,86.576,2.59728,12.69,,623.46066
17-Jan,Thursday,1,3,17,13,18,23,0.764,403.82,39.6417,1.42837,29.1,122.54,86.576,2.59728,11.7,,698.16735
17-Jan,Thursday,1,3,17,14,19,25,0.953,276.94,47.147,3.80898,27.16,116.658,86.576,2.59728,12.03,,573.87026
17-Jan,Thursday,1,3,17,15,19,25,1.123,296.83,66.3751,2.66629,27.27,115.928,86.576,2.59728,11.86,,611.22567
17-Jan,Thursday,1,3,17,16,20,26,1.219,288.96,71.1912,2.66629,27.13,115.928,86.576,2.59728,12.05,,608.31777
17-Jan,Thursday,1,3,17,17,15,20,1.131,259.01,60.6335,4.04704,27.14,120.714,86.576,2.59728,11.76,,573.60882
17-Jan,Thursday,1,3,17,18,14,17,0.703,310.86,30.035,1.19031,27.13,51.8021,86.576,2.59728,11.69,,522.58369
17-Jan,Thursday,1,3,17,19,13,16,0.52,163.65,7.34416,0.476123,5,40.7014,86.576,2.59728,10.38,,317.244963
17-Jan,Thursday,1,3,17,20,11,14,0.382,177.94,0.876609,0,4.99,30.9969,86.576,2.59728,9.68,,314.038789
17-Jan,Thursday,1,3,17,21,11,14,0.352,191.41,3.27259,0,4.99,30.6318,86.576,2.59728,9.7,,329.52967
17-Jan,Thursday,1,3,17,22,10,13,0.338,201.43,0.876609,0,4.99,27.9752,86.576,2.59728,9.72,,334.503089
17-Jan,Thursday,1,3,17,23,9,11,0.333,210.61,3.27259,0,4.99,27.61,86.576,2.59728,9.73,,345.71887
17-Jan,Thursday,1,3,17,24,11,13,0.331,216.39,0.876609,0,4.99,27.61,86.576,2.59728,9.74,,349.110889
18-Jan,Friday,1,3,18,1,11,13,0,223.64,3.27259,0,4.99,27.61,86.576,2.59728,6.31,,354.99587
18-Jan,Friday,1,3,18,2,11,13,0,230.5,0.876609,0,4.99,27.61,86.576,2.59728,6.33,,359.479889
18-Jan,Friday,1,3,18,3,12,15,0,233.3,3.27259,0,4.99,27.61,86.576,2.59728,6.34,,364.68587
18-Jan,Friday,1,3,18,4,12,14,0,239.24,0.876609,0,4.99,27.61,86.576,2.59728,6.35,,368.239889
18-Jan,Friday,1,3,18,5,11,14,0,244.82,3.27259,0,4.99,27.61,86.576,2.59728,6.36,,376.22587
18-Jan,Friday,1,3,18,6,11,14,0,250.84,0.876609,0,5,30.2667,86.576,2.59728,6.36,,382.516589
18-Jan,Friday,1,3,18,7,12,15,0,337.46,7.07058,0.21161,4.99,34.6507,86.576,2.59728,6.37,,479.92617
18-Jan,Friday,1,3,18,8,13,16,0.329,616.31,24.2277,0.42851,27.93,58.3824,86.576,2.59728,11.3,,828.08089
